0,0.7114285714285714,0.70375
1,0.5,0.5
2,0.5,0.5
3,0.8135714285714286,0.79875
4,0.7764285714285715,0.77125
5,0.865,0.855
6,0.8771428571428571,0.8675
7,0.9471428571428572,0.94
8,0.9578571428571429,0.955
9,0.9642857142857143,0.96625
10,0.9692857142857143,0.96625
11,0.9714285714285714,0.97
12,0.9721428571428572,0.96875
13,0.9735714285714285,0.9725
14,0.9785714285714285,0.97375
15,0.98,0.97625
16,0.9814285714285714,0.97625
17,0.9828571428571429,0.97625
18,0.9835714285714285,0.97625
19,0.9842857142857143,0.97625
20,0.985,0.97875
21,0.985,0.97875
22,0.985,0.97875
23,0.985,0.98
24,0.985,0.98
25,0.985,0.98
26,0.9871428571428571,0.98
27,0.9871428571428571,0.98
28,0.9878571428571429,0.98
29,0.9878571428571429,0.98125
30,0.9878571428571429,0.98125
31,0.9878571428571429,0.98125
32,0.9878571428571429,0.98125
33,0.9878571428571429,0.98125
34,0.9878571428571429,0.98125
35,0.9878571428571429,0.9825
36,0.9878571428571429,0.9825
37,0.9885714285714285,0.98125
38,0.9885714285714285,0.98125
39,0.9885714285714285,0.98125
40,0.9892857142857143,0.98125
41,0.9892857142857143,0.98125
42,0.9892857142857143,0.98125
43,0.9892857142857143,0.98125
44,0.9892857142857143,0.98125
45,0.9892857142857143,0.98125
46,0.9892857142857143,0.98125
47,0.99,0.98125
48,0.99,0.98125
49,0.99,0.98125
50,0.99,0.98125
51,0.99,0.98125
52,0.99,0.98125
53,0.99,0.98125
54,0.99,0.98125
55,0.99,0.98125
56,0.9907142857142858,0.98125
57,0.9907142857142858,0.98125
58,0.9907142857142858,0.98125
59,0.9914285714285714,0.98125
60,0.9914285714285714,0.98125
61,0.9914285714285714,0.9825
62,0.9914285714285714,0.98375
63,0.9921428571428571,0.98375
64,0.9921428571428571,0.98375
65,0.9921428571428571,0.98375
66,0.9921428571428571,0.98375
67,0.9921428571428571,0.985
68,0.9921428571428571,0.985
69,0.9921428571428571,0.985
70,0.9921428571428571,0.985
71,0.9921428571428571,0.985
72,0.9921428571428571,0.985
73,0.9921428571428571,0.985
74,0.9928571428571429,0.985
75,0.9935714285714285,0.985
76,0.9942857142857143,0.985
77,0.9942857142857143,0.98625
78,0.9942857142857143,0.98625
79,0.9942857142857143,0.98625
80,0.9942857142857143,0.98625
81,0.9942857142857143,0.98625
82,0.9942857142857143,0.98625
83,0.9942857142857143,0.98625
84,0.9942857142857143,0.98625
85,0.9942857142857143,0.98625
86,0.9942857142857143,0.98625
87,0.9942857142857143,0.98625
88,0.9942857142857143,0.98625
89,0.9942857142857143,0.9875
90,0.9942857142857143,0.9875
91,0.9942857142857143,0.9875
92,0.9942857142857143,0.9875
93,0.9942857142857143,0.9875
94,0.9942857142857143,0.9875
95,0.9942857142857143,0.9875
96,0.9942857142857143,0.9875
97,0.9942857142857143,0.9875
98,0.9942857142857143,0.9875
99,0.9942857142857143,0.9875
100,0.9942857142857143,0.9875
101,0.9942857142857143,0.9875
102,0.9942857142857143,0.98875
103,0.9942857142857143,0.98875
104,0.9942857142857143,0.98875
105,0.9942857142857143,0.98875
106,0.9942857142857143,0.98875
107,0.9942857142857143,0.98875
108,0.9942857142857143,0.98875
109,0.9942857142857143,0.98875
110,0.9942857142857143,0.98875
111,0.9942857142857143,0.98875
112,0.9942857142857143,0.98875
113,0.9942857142857143,0.98875
114,0.9942857142857143,0.98875
115,0.9942857142857143,0.98875
116,0.9942857142857143,0.98875
117,0.9942857142857143,0.98875
118,0.9942857142857143,0.98875
119,0.9942857142857143,0.98875
120,0.9942857142857143,0.98875
121,0.9942857142857143,0.98875
122,0.9942857142857143,0.98875
123,0.9942857142857143,0.98875
124,0.9942857142857143,0.98875
125,0.9942857142857143,0.98875
126,0.9942857142857143,0.98875
127,0.9942857142857143,0.98875
128,0.9942857142857143,0.98875
129,0.9942857142857143,0.99
130,0.9942857142857143,0.99
131,0.9942857142857143,0.99
132,0.9942857142857143,0.99
133,0.9942857142857143,0.99
